id,sign,signer,start,end
CLSFBI0306A_S008_B_662445_662616,PT:PRO1,S008,662445,662616
CLSFBI0306A_S008_B_662797_663704,DS,S008,662797,663704
CLSFBI0306A_S008_B_663829_663978,PT:PRO1,S008,663829,663978
CLSFBI0306A_S008_B_665686_665993,GSIGN,S008,665686,665993
CLSFBI0306A_S008_B_668527_668678,PT:PRO1,S008,668527,668678
CLSFBI0306A_S008_B_670434_670848,GSIGN,S008,670434,670848
CLSFBI0306A_S008_B_672902_673231,DS,S008,672902,673231
CLSFBI0306A_S008_B_674569_675306,DS,S008,674569,675306
CLSFBI0306A_S008_B_679261_679790,DS,S008,679261,679790
CLSFBI0306A_S008_B_682445_682520,PT:PRO1,S008,682445,682520
CLSFBI0306A_S008_B_684218_684693,DS,S008,684218,684693
CLSFBI0306A_S008_B_685166_685661,DS,S008,685166,685661
CLSFBI0306A_S008_B_685878_686041,PT:PRO3,S008,685878,686041
CLSFBI0306A_S008_B_693732_693840,PT:PRO1,S008,693732,693840
CLSFBI0306A_S008_B_699235_699796,GSIGN,S008,699235,699796
CLSFBI0306A_S008_B_700823_702389,DS,S008,700823,702389
CLSFBI0306A_S008_B_702781_702920,PT:PRO1,S008,702781,702920
CLSFBI0306A_S008_B_749641_749997,PT:PRO2,S008,749641,749997
CLSFBI0306A_S008_B_750357_750718,PT:POSS1,S008,750357,750718
CLSFBI0306A_S008_B_757513_757850,PT:POSS1,S008,757513,757850
CLSFBI0306A_S008_B_758241_760851,PT:PRO3,S008,758241,760851
CLSFBI0306A_S008_B_761376_761734,PT:PRO6,S008,761376,761734
CLSFBI0306A_S008_B_762568_762910,PT:PRO6,S008,762568,762910
CLSFBI0306A_S008_B_764387_764477,PT:PRO1,S008,764387,764477
CLSFBI0306A_S008_B_767047_767363,PT:PRO2,S008,767047,767363
CLSFBI0306A_S008_B_768222_768361,PT:PRO1,S008,768222,768361
CLSFBI0306A_S008_B_772322_774648,PT:PRO3,S008,772322,774648
CLSFBI0306A_S008_B_773257_773408,PT:PRO1,S008,773257,773408
CLSFBI0306A_S008_B_775678_775827,PT:PRO3,S008,775678,775827
CLSFBI0306A_S008_B_777117_778200,DS,S008,777117,778200
CLSFBI0306A_S008_B_780397_780744,LBUOY:DIVERS,S008,780397,780744
CLSFBI0306A_S008_B_780800_781866,GSIGN,S008,780800,781866
CLSFBI0306A_S008_B_782049_782134,PT:PRO1,S008,782049,782134
CLSFBI0306A_S008_B_784733_784882,PT:PRO2,S008,784733,784882
CLSFBI0306A_S008_B_784952_785525,GSIGN,S008,784952,785525
CLSFBI0306A_S008_B_786553_786753,GSIGN,S008,786553,786753
CLSFBI0306A_S008_B_787994_788204,PT:PRO3,S008,787994,788204
CLSFBI0306A_S008_B_789118_789523,PT:PRO1,S008,789118,789523
CLSFBI0306A_S008_B_831260_831671,PT:PRO5,S008,831260,831671
CLSFBI0306A_S008_B_832452_832652,PT:PRO3,S008,832452,832652
CLSFBI0306A_S008_B_832741_832848,PT:PRO1,S008,832741,832848
CLSFBI0306A_S008_B_832921_833098,PT:PRO3,S008,832921,833098
CLSFBI0306A_S008_B_833313_833882,GSIGN,S008,833313,833882
CLSFBI0306A_S008_B_835232_835440,PT:PRO3,S008,835232,835440
CLSFBI0306A_S008_B_835449_835657,PT:PRO3,S008,835449,835657
CLSFBI0306A_S008_B_845718_846137,PT:PRO3,S008,845718,846137
CLSFBI0306A_S008_B_866016_866580,PT:PRO3,S008,866016,866580
CLSFBI0306A_S008_B_868700_868932,PT:PRO1,S008,868700,868932
CLSFBI0306A_S008_B_869884_870052,GSIGN,S008,869884,870052
CLSFBI0306A_S008_B_870245_870438,PT:PRO1,S008,870245,870438
CLSFBI0306A_S008_B_871288_871899,GSIGN,S008,871288,871899
CLSFBI0306A_S008_B_872174_872548,GSIGN,S008,872174,872548
CLSFBI0306A_S008_B_872980_873464,GSIGN,S008,872980,873464
CLSFBI0306A_S008_B_873929_874250,PT:PRO3,S008,873929,874250
CLSFBI0306A_S008_B_875506_875682,PT:PRO1,S008,875506,875682
CLSFBI0306A_S008_B_876291_876395,PT:PRO1,S008,876291,876395
CLSFBI0306A_S008_B_877624_878125,PT:DET,S008,877624,878125
CLSFBI0306A_S008_B_880566_880648,PT:PRO1,S008,880566,880648
CLSFBI0306A_S008_B_886110_886246,PT:PRO1,S008,886110,886246
CLSFBI0306A_S008_B_887369_887535,PT:PRO1,S008,887369,887535
CLSFBI0306A_S008_B_891304_891488,PT:PRO1,S008,891304,891488
CLSFBI0306A_S008_B_892278_892547,PT:DET,S008,892278,892547
CLSFBI0306A_S008_B_895367_895438,PT:PRO1,S008,895367,895438
CLSFBI0306A_S008_B_896312_897128,PT:PRO3,S008,896312,897128
CLSFBI0306A_S008_B_898292_899890,PT:PRO3,S008,898292,899890
CLSFBI0306A_S008_B_901021_901147,PT:PRO1,S008,901021,901147
CLSFBI0307A_S007_B_251305_251575,GSIGN,S007,251305,251575
CLSFBI0307A_S007_B_251780_251890,PT:PRO1,S007,251780,251890
CLSFBI0307A_S007_B_528316_530035,PT:LOC,S007,528316,530035
CLSFBI0307A_S007_B_530203_533643,PT:LOC,S007,530203,533643
CLSFBI0307A_S007_B_533971_534375,PT:LOC,S007,533971,534375
CLSFBI0307A_S007_B_535092_537933,PT:LOC,S007,535092,537933
CLSFBI0307A_S007_B_536297_537286,PT:PRO2,S007,536297,537286
CLSFBI0307A_S007_B_690929_691525,DS,S007,690929,691525
CLSFBI0307A_S007_B_692139_692378,DS,S007,692139,692378
CLSFBI0307A_S007_B_692400_692591,PT:PRO1,S007,692400,692591
CLSFBI0307A_S007_B_693097_693218,PT:PRO1,S007,693097,693218
CLSFBI0307A_S007_B_757175_770275,EMPTY_GLOSS,S007,757175,770275
CLSFBI0307A_S007_B_790798_792442,DS,S007,790798,792442
CLSFBI0307A_S007_B_816162_816295,PT:PRO1,S007,816162,816295
CLSFBI0307A_S007_B_825842_825860,PT:PRO1,S007,825842,825860
CLSFBI0307A_S007_B_856558_858638,DS,S007,856558,858638
CLSFBI0307A_S007_B_859862_860973,DS,S007,859862,860973
CLSFBI0307A_S007_B_879240_879570,DS,S007,879240,879570
CLSFBI0307A_S007_B_891632_891846,PT:LOC,S007,891632,891846
CLSFBI0307A_S007_B_892064_892222,PT:LOC,S007,892064,892222
CLSFBI0307A_S007_B_892262_892450,PT:LOC,S007,892262,892450
CLSFBI0307A_S007_B_893582_894061,PT:LOC,S007,893582,894061
CLSFBI0307A_S007_B_912262_912998,DS,S007,912262,912998
CLSFBI0307A_S007_B_912875_912998,PT:LOC,S007,912875,912998
CLSFBI0307A_S007_B_920959_921103,PT:LOC,S007,920959,921103
CLSFBI0307A_S007_B_942500_942864,PT:DET,S007,942500,942864
CLSFBI0307A_S007_B_946464_946660,PT:LOC,S007,946464,946660
CLSFBI0307A_S007_B_969797_969833,PT:PRO1,S007,969797,969833
CLSFBI0307A_S008_B_16730_16840,PT:PRO3,S008,16730,16840
CLSFBI0307A_S008_B_18075_18395,PT:FBUOY,S008,18075,18395
CLSFBI0307A_S008_B_99455_99735,PT:PRO2,S008,99455,99735
CLSFBI0307A_S008_B_100590_100860,GSIGN,S008,100590,100860
CLSFBI0307A_S008_B_130135_130985,GSIGN,S008,130135,130985
CLSFBI0307A_S008_B_166160_166880,PT:DET,S008,166160,166880
CLSFBI0307A_S008_B_171795_171975,PT:LOC,S008,171795,171975
CLSFBI0307A_S008_B_184367_184627,PT:LOC,S008,184367,184627
CLSFBI0307A_S008_B_201602_201722,PT:DET,S008,201602,201722
CLSFBI0307A_S008_B_206647_206877,PT:LOC,S008,206647,206877
CLSFBI0307A_S008_B_208587_208847,PT:LOC,S008,208587,208847
CLSFBI0307A_S008_B_214142_214832,PT:LOC,S008,214142,214832
CLSFBI0307A_S008_B_218027_218317,PT:LOC,S008,218027,218317
CLSFBI0307A_S008_B_219122_219392,PT:LOC,S008,219122,219392
CLSFBI0307A_S008_B_228972_229642,PT:LOC,S008,228972,229642
CLSFBI0307A_S008_B_231892_232292,PT:LOC,S008,231892,232292
CLSFBI0307A_S008_B_236382_236512,PT:LOC,S008,236382,236512
CLSFBI0307A_S008_B_242062_242502,PT:LOC,S008,242062,242502
CLSFBI0307A_S008_B_245210_245300,PT:LOC,S008,245210,245300
CLSFBI0307A_S008_B_285540_286080,PT:LOC,S008,285540,286080
CLSFBI0307A_S008_B_291975_292135,PT:DET,S008,291975,292135
CLSFBI0307A_S008_B_295875_295975,PT:DET,S008,295875,295975
CLSFBI0307A_S008_B_501042_501317,GSIGN,S008,501042,501317
CLSFBI0307A_S008_B_502016_502139,PT:LOC,S008,502016,502139
CLSFBI0307A_S008_B_504589_505082,PT:PRO2,S008,504589,505082
CLSFBI0307A_S008_B_505601_505750,PT:PRO2,S008,505601,505750
CLSFBI0307A_S008_B_509349_509657,PT:PRO2,S008,509349,509657
CLSFBI0307A_S008_B_512189_512685,PT:PRO2,S008,512189,512685
CLSFBI0307A_S008_B_513180_513299,PT:PRO2,S008,513180,513299
CLSFBI0307A_S008_B_517085_517375,PT:LOC,S008,517085,517375
CLSFBI0307A_S008_B_519320_519608,PT:LOC,S008,519320,519608
CLSFBI0307A_S008_B_519944_520085,PT:LOC,S008,519944,520085
CLSFBI0307A_S008_B_522838_523259,PT:LOC,S008,522838,523259
CLSFBI0307A_S008_B_526460_526671,PT:DET,S008,526460,526671
CLSFBI0307A_S008_B_545659_545777,PT:LOC,S008,545659,545777
CLSFBI0307A_S008_B_550458_550792,GSIGN,S008,550458,550792
CLSFBI0307A_S008_B_553319_553610,PT:LOC,S008,553319,553610
CLSFBI0307A_S008_B_557376_557746,PT:LOC,S008,557376,557746
CLSFBI0307A_S008_B_564420_564525,PT:PRO2,S008,564420,564525
CLSFBI0307A_S008_B_571773_572025,PT:LOC,S008,571773,572025
CLSFBI0307A_S008_B_572739_572978,PT:LOC,S008,572739,572978
CLSFBI0307A_S008_B_574078_574911,GSIGN,S008,574078,574911
CLSFBI0307A_S008_B_576335_576409,PT:PRO2,S008,576335,576409
CLSFBI0307A_S008_B_578281_578453,PT:LOC,S008,578281,578453
CLSFBI0307A_S008_B_579438_580152,PT:LOC,S008,579438,580152
CLSFBI0307A_S008_B_583595_583819,PT:LOC,S008,583595,583819
CLSFBI0307A_S008_B_588020_588218,PT:PRO2,S008,588020,588218
CLSFBI0307A_S008_B_592182_592256,PT:PRO2,S008,592182,592256
CLSFBI0307A_S008_B_592954_593075,PT:PRO2,S008,592954,593075
CLSFBI0307A_S008_B_593162_593609,GSIGN,S008,593162,593609
CLSFBI0307A_S008_B_604378_604610,PT:LOC,S008,604378,604610
CLSFBI0307A_S008_B_605584_605844,PT:LOC,S008,605584,605844
CLSFBI0307A_S008_B_607483_607771,PT:PRO2,S008,607483,607771
CLSFBI0307A_S008_B_612359_612842,PT:LOC,S008,612359,612842
CLSFBI0307A_S008_B_614596_614979,PT:LOC,S008,614596,614979
CLSFBI0307A_S008_B_619045_619104,PT:PRO2,S008,619045,619104
CLSFBI0307A_S008_B_623482_623570,PT:PRO2,S008,623482,623570
CLSFBI0307A_S008_B_625339_626287,PT:LOC,S008,625339,626287
CLSFBI0307A_S008_B_627340_627536,PT:LOC,S008,627340,627536
CLSFBI0307A_S008_B_629956_630262,PT:LOC,S008,629956,630262
CLSFBI0307A_S008_B_630838_631278,PT:LOC,S008,630838,631278
CLSFBI0307A_S008_B_634360_634638,PT:PRO2,S008,634360,634638
CLSFBI0307A_S008_B_643039_643572,PT:LOC,S008,643039,643572
CLSFBI0307A_S008_B_643759_643996,PT:LOC,S008,643759,643996
CLSFBI0307A_S008_B_644806_645324,PT:LOC,S008,644806,645324
CLSFBI0307A_S008_B_646115_646206,PT:PRO2,S008,646115,646206
CLSFBI0307A_S008_B_654167_654482,PT:LOC,S008,654167,654482
CLSFBI0307A_S008_B_654661_655061,DS,S008,654661,655061
CLSFBI0307A_S008_B_657901_658130,PT:PRO1,S008,657901,658130
CLSFBI0307A_S008_B_658203_658363,PT:DET,S008,658203,658363
CLSFBI0307A_S008_B_661217_661416,DS,S008,661217,661416
CLSFBI0307A_S008_B_662288_662441,GSIGN,S008,662288,662441
CLSFBI0307A_S008_B_671127_671725,GSIGN,S008,671127,671725
CLSFBI0307A_S008_B_672005_672311,PT:LOC,S008,672005,672311
CLSFBI0307A_S008_B_672483_672766,PT:LOC,S008,672483,672766
CLSFBI0307A_S008_B_675102_675233,PT:PRO2,S008,675102,675233
CLSFBI0307A_S008_B_679774_682309,GSIGN,S008,679774,682309
CLSFBI0307A_S008_B_687154_688374,PT:LOC,S008,687154,688374
CLSFBI0307A_S008_B_693837_694735,GSIGN,S008,693837,694735
CLSFBI0307A_S008_B_695236_695417,PT:PRO1,S008,695236,695417
CLSFBI0307A_S008_B_696029_696873,PT:LOC,S008,696029,696873
CLSFBI0307A_S008_B_699920_700072,PT:LOC,S008,699920,700072
CLSFBI0307A_S008_B_708144_708419,PT:LOC,S008,708144,708419
CLSFBI0307A_S008_B_720779_720913,PT:LOC,S008,720779,720913
CLSFBI0307A_S008_B_748701_749221,PT:LOC,S008,748701,749221
CLSFBI0307A_S008_B_752362_753804,PT:LOC,S008,752362,753804
CLSFBI0307A_S008_B_764079_764117,PT:LOC,S008,764079,764117
CLSFBI0307A_S008_B_768804_770211,PT:BRAS,S008,768804,770211
CLSFBI0307A_S008_B_770243_770356,PT:BRAS,S008,770243,770356
CLSFBI0307A_S008_B_789198_789742,PT:PRO1,S008,789198,789742
CLSFBI0307A_S008_B_804821_804983,PT:DET,S008,804821,804983
CLSFBI0307A_S008_B_805860_806226,GSIGN,S008,805860,806226
CLSFBI0307A_S008_B_807939_809236,PT:DET,S008,807939,809236
CLSFBI0307A_S008_B_810502_810631,PT:PRO2,S008,810502,810631
CLSFBI0307A_S008_B_811450_811677,GSIGN,S008,811450,811677
CLSFBI0307A_S008_B_811775_811891,PT:PRO1,S008,811775,811891
CLSFBI0307A_S008_B_814741_814948,PT:PRO2,S008,814741,814948
CLSFBI0307A_S008_B_972481_972555,PT:PRO1,S008,972481,972555
CLSFBI0307A_S008_B_973156_973231,PT:PRO1,S008,973156,973231
CLSFBI0307A_S008_B_977319_979548,PT:DET,S008,977319,979548
CLSFBI0307A_S008_B_983959_984109,PT:PRO1,S008,983959,984109
CLSFBI0307A_S008_B_990695_990896,PT:PRO6,S008,990695,990896
CLSFBI0308A_S007_B_2000_2510,GSIGN,S007,2000,2510
CLSFBI0308A_S007_B_11320_12142,GSIGN,S007,11320,12142
CLSFBI0308A_S007_B_13654_14728,DS,S007,13654,14728
CLSFBI0308A_S007_B_13654_15100,DS,S007,13654,15100
CLSFBI0308A_S007_B_15217_15778,DS,S007,15217,15778
CLSFBI0308A_S007_B_15217_17781,DS,S007,15217,17781
CLSFBI0308A_S007_B_17847_17914,DS,S007,17847,17914
CLSFBI0308A_S007_B_17948_19301,DS,S007,17948,19301
CLSFBI0308A_S007_B_17948_19775,DS,S007,17948,19775
CLSFBI0308A_S007_B_19585_19751,PT:DET,S007,19585,19751
CLSFBI0308A_S007_B_19972_20123,PT:DET,S007,19972,20123
CLSFBI0308A_S007_B_20131_21061,DS,S007,20131,21061
CLSFBI0308A_S007_B_21075_21492,PT:DET,S007,21075,21492
CLSFBI0308A_S007_B_22941_23101,DS,S007,22941,23101
CLSFBI0308A_S007_B_23217_23662,DS,S007,23217,23662
CLSFBI0308A_S007_B_25851_27044,DS,S007,25851,27044
CLSFBI0308A_S007_B_27629_28359,DS,S007,27629,28359
CLSFBI0308A_S007_B_27629_29046,DS,S007,27629,29046
CLSFBI0308A_S007_B_28404_30555,DS,S007,28404,30555
CLSFBI0308A_S007_B_29132_30555,DS,S007,29132,30555
CLSFBI0308A_S007_B_30864_31502,DS,S007,30864,31502
CLSFBI0308A_S007_B_31657_32261,DS,S007,31657,32261
CLSFBI0308A_S007_B_31657_32661,DS,S007,31657,32661
CLSFBI0308A_S007_B_32318_32583,PALM-UP,S007,32318,32583
CLSFBI0308A_S007_B_32667_33214,DS,S007,32667,33214
CLSFBI0308A_S007_B_33261_33975,DS,S007,33261,33975
CLSFBI0308A_S007_B_35122_35301,PT:DET,S007,35122,35301
CLSFBI0308A_S007_B_35428_36045,GSIGN,S007,35428,36045
CLSFBI0308A_S007_B_38079_38947,PT:PRO2,S007,38079,38947
CLSFBI0308A_S007_B_40257_40498,PT:LOC,S007,40257,40498
CLSFBI0308A_S007_B_43289_43769,PT:LOC,S007,43289,43769
CLSFBI0308A_S007_B_46179_46465,DS,S007,46179,46465
CLSFBI0308A_S007_B_46475_47403,DS,S007,46475,47403
CLSFBI0308A_S007_B_48344_49689,DS,S007,48344,49689
CLSFBI0308A_S007_B_49837_50346,DS,S007,49837,50346
CLSFBI0308A_S007_B_50358_51046,DS,S007,50358,51046
CLSFBI0308A_S007_B_52542_53223,DS,S007,52542,53223
CLSFBI0308A_S007_B_53361_53541,GSIGN,S007,53361,53541
CLSFBI0308A_S007_B_57208_57298,DS,S007,57208,57298
CLSFBI0308A_S007_B_57514_59205,DS,S007,57514,59205
CLSFBI0308A_S007_B_57514_60017,DS,S007,57514,60017
CLSFBI0308A_S007_B_59637_60007,DS,S007,59637,60007
CLSFBI0308A_S007_B_60022_60732,DS,S007,60022,60732
CLSFBI0308A_S007_B_60763_61263,DS,S007,60763,61263
CLSFBI0308A_S007_B_60765_62184,DS,S007,60765,62184
CLSFBI0308A_S007_B_62832_63211,DS,S007,62832,63211
CLSFBI0308A_S007_B_63220_63802,DS,S007,63220,63802
CLSFBI0308A_S007_B_63837_64102,DS,S007,63837,64102
CLSFBI0308A_S007_B_63837_64588,DS,S007,63837,64588
CLSFBI0308A_S007_B_64110_64538,DS,S007,64110,64538
CLSFBI0308A_S007_B_65172_65500,DS,S007,65172,65500
CLSFBI0308A_S007_B_66522_67020,DS,S007,66522,67020
CLSFBI0308A_S007_B_67630_68187,DS,S007,67630,68187
CLSFBI0308A_S007_B_69237_69535,DS,S007,69237,69535
CLSFBI0308A_S007_B_70356_70605,DS,S007,70356,70605
CLSFBI0308A_S007_B_74296_74591,DS,S007,74296,74591
CLSFBI0308A_S007_B_75190_75259,DS,S007,75190,75259
CLSFBI0308A_S007_B_76945_77071,PT:DET,S007,76945,77071
CLSFBI0308A_S007_B_77519_77648,PT:DET,S007,77519,77648
CLSFBI0308A_S007_B_81779_81930,DS,S007,81779,81930
CLSFBI0308A_S007_B_81779_84315,DS,S007,81779,84315
CLSFBI0308A_S007_B_83209_83528,PT:DET,S007,83209,83528
CLSFBI0308A_S007_B_86250_86864,DS,S007,86250,86864
CLSFBI0308A_S007_B_87147_87815,DS,S007,87147,87815
CLSFBI0308A_S007_B_90406_90408,DS,S007,90406,90408
CLSFBI0308A_S007_B_90408_90931,DS,S007,90408,90931
CLSFBI0308A_S007_B_92724_93072,PALM-UP,S007,92724,93072
CLSFBI0308A_S007_B_93261_93834,GSIGN,S007,93261,93834
CLSFBI0308A_S007_B_94748_95134,DS,S007,94748,95134
CLSFBI0308A_S007_B_95745_96099,DS,S007,95745,96099
CLSFBI0308A_S007_B_104354_104619,DS,S007,104354,104619
CLSFBI0308A_S007_B_104734_105367,DS,S007,104734,105367
CLSFBI0308A_S007_B_105730_106563,DS,S007,105730,106563
CLSFBI0308A_S007_B_105730_106798,DS,S007,105730,106798
CLSFBI0308A_S007_B_106829_107161,DS,S007,106829,107161
CLSFBI0308A_S007_B_107350_109876,DS,S007,107350,109876
CLSFBI0308A_S007_B_107456_107561,PT:PRO1,S007,107456,107561
CLSFBI0308A_S007_B_108755_108895,DS,S007,108755,108895
CLSFBI0308A_S007_B_110890_111660,DS,S007,110890,111660
CLSFBI0308A_S007_B_111003_111683,PT:DET,S007,111003,111683
CLSFBI0308A_S007_B_111872_112085,DS,S007,111872,112085
CLSFBI0308A_S007_B_111872_114480,DS,S007,111872,114480
CLSFBI0308A_S007_B_112403_114639,DS,S007,112403,114639
CLSFBI0308A_S007_B_114931_115838,DS,S007,114931,115838
CLSFBI0308A_S007_B_116052_120374,DS,S007,116052,120374
CLSFBI0308A_S007_B_122684_123403,DS,S007,122684,123403
CLSFBI0308A_S007_B_123411_123937,DS,S007,123411,123937
CLSFBI0308A_S007_B_124321_124613,DS,S007,124321,124613
CLSFBI0308A_S007_B_125573_125798,DS,S007,125573,125798
CLSFBI0308A_S007_B_126266_126786,DS,S007,126266,126786
CLSFBI0308A_S007_B_126266_127975,DS,S007,126266,127975
CLSFBI0308A_S007_B_129131_130255,DS,S007,129131,130255
CLSFBI0308A_S007_B_129131_130705,DS,S007,129131,130705
CLSFBI0308A_S007_B_130334_130655,GSIGN,S007,130334,130655
CLSFBI0308A_S007_B_130971_132379,DS,S007,130971,132379
CLSFBI0308A_S007_B_133430_133786,DS,S007,133430,133786
CLSFBI0308A_S007_B_140752_141183,GSIGN,S007,140752,141183
CLSFBI0308A_S007_B_144221_144510,DS,S007,144221,144510
CLSFBI0308A_S007_B_146673_147586,DS,S007,146673,147586
CLSFBI0308A_S007_B_146673_147867,DS,S007,146673,147867
CLSFBI0308A_S007_B_149277_149950,DS,S007,149277,149950
CLSFBI0308A_S007_B_149277_150857,DS,S007,149277,150857
CLSFBI0308A_S007_B_151987_152704,DS,S007,151987,152704
CLSFBI0308A_S007_B_155761_156234,GSIGN,S007,155761,156234
CLSFBI0308A_S007_B_158749_158800,DS,S007,158749,158800
CLSFBI0308A_S007_B_159273_159646,DS,S007,159273,159646
CLSFBI0308A_S007_B_159815_160724,DS,S007,159815,160724
CLSFBI0308A_S007_B_165897_166429,DS,S007,165897,166429
CLSFBI0308A_S007_B_166599_167584,DS,S007,166599,167584
CLSFBI0308A_S007_B_167599_170613,DS,S007,167599,170613
CLSFBI0308A_S007_B_169533_169920,DS,S007,169533,169920
CLSFBI0308A_S007_B_170527_172338,DS,S007,170527,172338
CLSFBI0308A_S007_B_170682_171884,DS,S007,170682,171884
CLSFBI0308A_S007_B_172594_173178,DS,S007,172594,173178
CLSFBI0308A_S007_B_173294_175605,DS,S007,173294,175605
CLSFBI0308A_S007_B_173294_180645,DS,S007,173294,180645
CLSFBI0308A_S007_B_180722_182575,DS,S007,180722,182575
CLSFBI0308A_S007_B_182575_182578,DS,S007,182575,182578
CLSFBI0308A_S007_B_183057_183928,DS,S007,183057,183928
CLSFBI0308A_S007_B_183944_184597,DS,S007,183944,184597
CLSFBI0308A_S007_B_183944_185337,DS,S007,183944,185337
CLSFBI0308A_S007_B_185361_185997,DS,S007,185361,185997
CLSFBI0308A_S007_B_186747_187075,DS,S007,186747,187075
CLSFBI0308A_S007_B_190145_190257,PT:DET,S007,190145,190257
CLSFBI0308A_S007_B_193167_193353,DS,S007,193167,193353
CLSFBI0308A_S007_B_193865_194294,DS,S007,193865,194294
CLSFBI0308A_S007_B_197086_197610,DS,S007,197086,197610
CLSFBI0308A_S007_B_198555_199288,DS,S007,198555,199288
CLSFBI0308A_S007_B_198555_201992,DS,S007,198555,201992
CLSFBI0308A_S007_B_200545_200940,DS,S007,200545,200940
CLSFBI0308A_S007_B_201231_202039,GSIGN,S007,201231,202039
CLSFBI0308A_S007_B_204244_204426,GSIGN,S007,204244,204426
CLSFBI0308A_S007_B_207456_208000,GSIGN,S007,207456,208000
CLSFBI0308A_S007_B_209984_210183,PT:POSS,S007,209984,210183
CLSFBI0308A_S007_B_211129_211267,PT:PRO1,S007,211129,211267
CLSFBI0308A_S007_B_211332_211729,PALM-UP,S007,211332,211729
CLSFBI0308A_S007_B_213446_213520,PT:PRO1,S007,213446,213520
CLSFBI0308A_S007_B_213999_214135,PT:PRO1,S007,213999,214135
CLSFBI0308A_S007_B_217052_217148,PT:PRO2,S007,217052,217148
CLSFBI0308A_S007_B_218820_219002,PT:LOC,S007,218820,219002
CLSFBI0308A_S007_B_219784_220193,PALM-UP,S007,219784,220193
CLSFBI0308A_S007_B_222384_223945,GSIGN,S007,222384,223945
CLSFBI0308A_S007_B_226984_227081,GSIGN,S007,226984,227081
CLSFBI0308A_S007_B_227620_228003,GSIGN,S007,227620,228003
CLSFBI0308A_S007_B_232116_235056,DS,S007,232116,235056
CLSFBI0308A_S007_B_232116_236056,DS,S007,232116,236056
CLSFBI0308A_S007_B_236333_236658,DS,S007,236333,236658
CLSFBI0308A_S007_B_236334_236662,PT:DET,S007,236334,236662
CLSFBI0308A_S007_B_237745_238137,DS,S007,237745,238137
CLSFBI0308A_S007_B_238889_239028,PT:DET,S007,238889,239028
CLSFBI0308A_S007_B_240891_242204,DS,S007,240891,242204
CLSFBI0308A_S007_B_241100_241619,DS,S007,241100,241619
CLSFBI0308A_S007_B_242584_243261,DS,S007,242584,243261
CLSFBI0308A_S007_B_246137_247839,PALM-UP,S007,246137,247839
CLSFBI0308A_S007_B_251088_254362,PALM-UP,S007,251088,254362
CLSFBI0308A_S007_B_255577_257350,DS,S007,255577,257350
CLSFBI0308A_S007_B_255577_258113,DS,S007,255577,258113
CLSFBI0308A_S007_B_257447_257985,DS,S007,257447,257985
CLSFBI0308A_S007_B_259078_260815,DS,S007,259078,260815
CLSFBI0308A_S007_B_261266_261881,DS,S007,261266,261881
CLSFBI0308A_S007_B_261266_263699,DS,S007,261266,263699
CLSFBI0308A_S007_B_266041_267153,DS,S007,266041,267153
CLSFBI0308A_S007_B_266041_267554,DS,S007,266041,267554
CLSFBI0308A_S007_B_267221_267481,PT:DET,S007,267221,267481
CLSFBI0308A_S007_B_267655_268005,DS,S007,267655,268005
CLSFBI0308A_S007_B_267835_268307,DS,S007,267835,268307
CLSFBI0308A_S007_B_268762_269338,DS,S007,268762,269338
CLSFBI0308A_S007_B_269531_270477,DS,S007,269531,270477
CLSFBI0308A_S007_B_269602_269954,DS,S007,269602,269954
CLSFBI0308A_S007_B_270522_271676,DS,S007,270522,271676
CLSFBI0308A_S007_B_274455_275310,DS,S007,274455,275310
CLSFBI0308A_S007_B_274455_275545,DS,S007,274455,275545
CLSFBI0308A_S007_B_275323_275795,DS,S007,275323,275795
CLSFBI0308A_S007_B_275900_276639,DS,S007,275900,276639
CLSFBI0308A_S007_B_276808_279195,DS,S007,276808,279195
CLSFBI0308A_S007_B_276808_281566,DS,S007,276808,281566
CLSFBI0308A_S007_B_279904_281565,DS,S007,279904,281565
CLSFBI0308A_S007_B_282021_282737,DS,S007,282021,282737
CLSFBI0308A_S007_B_283104_283332,DS,S007,283104,283332
CLSFBI0308A_S007_B_283470_284067,DS,S007,283470,284067
CLSFBI0308A_S007_B_284415_285841,DS,S007,284415,285841
CLSFBI0308A_S007_B_284415_286955,DS,S007,284415,286955
CLSFBI0308A_S007_B_285921_286091,DS,S007,285921,286091
CLSFBI0308A_S007_B_286243_286862,DS,S007,286243,286862
CLSFBI0308A_S007_B_287139_287693,DS,S007,287139,287693
CLSFBI0308A_S007_B_287812_288102,DS,S007,287812,288102
CLSFBI0308A_S007_B_287812_289471,DS,S007,287812,289471
CLSFBI0308A_S007_B_288205_288566,DS,S007,288205,288566
CLSFBI0308A_S007_B_290545_290705,PT:DET,S007,290545,290705
CLSFBI0308A_S007_B_291851_292135,DS,S007,291851,292135
CLSFBI0308A_S007_B_292159_292868,DS,S007,292159,292868
CLSFBI0308A_S007_B_293333_294547,DS,S007,293333,294547
CLSFBI0308A_S007_B_293333_294797,DS,S007,293333,294797
CLSFBI0308A_S007_B_294902_297409,DS,S007,294902,297409
CLSFBI0308A_S007_B_294902_298399,DS,S007,294902,298399
CLSFBI0308A_S007_B_297471_297638,PT:DET,S007,297471,297638
CLSFBI0308A_S007_B_298213_298380,DS,S007,298213,298380
CLSFBI0308A_S007_B_300682_300814,DS,S007,300682,300814
CLSFBI0308A_S007_B_300889_301194,DS,S007,300889,301194
